,titulo,precio,nRecamaras,m2_construidos,ubicacion,link,imagen
2096,Casas en Venta en Sierra Alta,"$ 13,500,000",3,510,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-sierra-alta-43.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b99cc28bf8e2b1.jpg
2097,CASA EN VENTA MIRADOR DE LAS MITRAS,"$ 1,590,000",2,105,"El Mirador de las Mitras, Monterrey",https://www.lamudi.com.mx/casa-en-venta-mirador-de-las-mitras.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ff9e9c97c75809.jpg
2098,Casa en venta Col. Cumbres Santa Clara,"$ 3,100,000",3,125,"Privada Santa Clara, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-cumbres-santa-clara.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c07d3f5f99d523.jpg
2099,Casa en Venta RID11595,"$ 3,720,000",2,220,"Cumbres Elite Sector Villas, Monterrey",https://www.lamudi.com.mx/casa-en-venta-rid11595.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3e33274e8db82c.jpg
2100,"Villa Las Fuentes, Monterrey","$ 2,850,000",4,195,"Villa las Fuentes, Monterrey",https://www.lamudi.com.mx/villa-las-fuentes-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fb5c78182cf578.jpg
2101,"CASA PREVENTA CLUB DE GOLF LA HERRADURA MONTERREY N.L. $23,500,000","$ 23,500,000",5,650,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-preventa-club-de-golf-la-herradura-monterrey-n-l-23-500-000-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d29241face92b3.jpg
2102,"Casa en Venta en La Rioja, Sector Leyva, Nuevo Leon","$ 4,700,000",3,226,"Privada Residencial La Rioja, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-la-rioja-sector-leyva-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/69c17186013e2f.jpg
2103,Casa en Venta en San Jeronimo,"$ 5,800,000",3,300,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-san-jeronimo-102.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3e73790835aa76.jpg
2104,CASA EN VENTA  MARIA LUISA,"$ 7,000,000",4,389,"Maria Luisa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-maria-luisa-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a82d4795a11c92.jpg
2106,Residencia en Sierra Alta,"$ 13,000,000",4,550,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/residencia-en-sierra-alta-6.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6966858dcb54c7.jpg
2107,HERMOSA CASA EN CERRADA DE CUMBRES,"$ 3,890,000",3,205,"Cumbres, Monterrey",https://www.lamudi.com.mx/hermosa-casa-en-cerrada-de-cumbres.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/072359bcfd6f80.jpg
2108,Casa en Venta en Valle Alto Carretera Nacional,"$ 15,800,000",3,782,"Valle Alto, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-valle-alto-carretera-nacional-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5929f2d5280d65.jpg
2109,Venta Propiedad en Jeronimo Trevino Centro de Monterrey...,"$ 2,000,000",4,95,"Centro, Monterrey",https://www.lamudi.com.mx/venta-propiedad-en-jeronimo-trevino-centro-de-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d4cae754298d08.jpg
2110,"CASA EN VENTA CUMBRES PLATINO por HACIENDA SANTA CLARA, MONTERREY","$ 3,980,000",3,250,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-platino-por-hacienda-santa-clara-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a157daeb2b7e26.jpg
2111,CASA EN RENACIMIENTO,"$ 24,818,000",3,798,"Renacimiento, Monterrey",https://www.lamudi.com.mx/casa-en-renacimiento-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d935d5a5651b21.jpg
2112,"CASA EN VENTA CLUB DE GOLF LA HERRADURA CARRETERA NACIONAL $19,300,000","$ 19,300,000",4,700,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-en-venta-club-de-golf-la-herradura-carretera-nacional-19-300-000.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7834e1223048ed.jpg
2113,Casa en Venta Catujanes Monterrey,"$ 8,900,000",4,420,"Catujanes, Monterrey",https://www.lamudi.com.mx/casa-en-venta-catujanes-monterrey-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/aa9b372e23b178.jpg
2114,CASA VENTA CUMBRES,"$ 3,650,000",3,214,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-venta-cumbres-5.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7eb7f65dd227b2.jpg
2115,Casa - Loma Bonita,"$ 9,950,000",3,500,"Loma Bonita, Monterrey",https://www.lamudi.com.mx/casa-loma-bonita-5.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5b05d78cb3d940.jpg
2117,CASA EN VENTA CONDOCASA MITRAS CERCA AV. RANGEL FRIAS,"$ 2,780,000",3,194,"Condocasa Mitras, Monterrey",https://www.lamudi.com.mx/casa-en-venta-condocasa-mitras-cerca-av-rangel-frias.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/67d1e0e97b6fc4.jpg
2118,"CASA EN VENTA COLONIA VISTA HERMOSA, MONTERREY","$ 10,500,000",3,281,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colonia-vista-hermosa-monterrey-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/85f106b3b5c700.jpg
2119,Casa en Venta col Pedro Lozano Monterrey,"$ 1,700,000",6,250,"Pedro Lozano, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-pedro-lozano-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3d35d109e54747.jpg
2120,Casa de dos niveles col Tijerina Monterrey,"$ 1,800,000",3,199,"Tijerina, Monterrey",https://www.lamudi.com.mx/casa-de-dos-niveles-col-tijerina-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9f74813d052015.jpg
2121,"Casa en Venta en Deportivo Obispado en Monterrey, N.L.","$ 3,200,000",5,198,"Deportivo Obispado, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-deportivo-obispado-en-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b06ccec8b00718.jpg
2122,Casas en Venta en Las Cumbres,"$ 5,990,000",3,350,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-las-cumbres-29.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/90b1cc0e741755.jpg
2125,Casa en Venta en  Fraccionamiento Santa Isabel - Zona Carretera Nacional (LJGC),"$ 7,500,000",3,350,"Villa Santa Isabel, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-fraccionamiento-santa-isabel-zona-carretera-nacional-ljgc-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c84c29fdf938ff.jpg
2126,"DINASTIA/ CASA INTELIGENTE/$9,900,000.00","$ 9,900,000",3,430,"Residencial Dinastia, Monterrey",https://www.lamudi.com.mx/dinastia-casa-inteligente-9-900-000-00.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e7f0ac325bdeb6.jpg
2127,"Casa en Venta, Monterrey, Nuevo Leon","$ 6,700,000",3,320,"Colinas Del Valle, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-nuevo-leon-603.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b1198ec879a971.jpg
2128,Casa en Venta en Valle Verde 2,"$ 1,790,000",3,133,"Valle Verde 2o Sect, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-valle-verde-2-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3c8770fb2dd484.jpg
2131,"Casa en Venta en Carretera Nacional, La Herradura - 7346","$ 16,480,000",1,343,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carretera-nacional-la-herradura-7346.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bab580a489b43d.jpg
2132,"Casa en Venta en Loma Bonita, Monterrey, N.L. - 7809","$ 9,900,000",4,540,"Loma Bonita, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-loma-bonita-monterrey-n-l-7809.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a073794a500288.jpg
2133,"Casa en Venta Col. Marinez, Monterrey, N.L.","$ 1,490,000",3,131,"Martinez, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-marinez-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9177a7e6a5abee.jpg
2134,Casa - Colinas de San Jeronimo,"$ 5,500,000",3,240,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-colinas-de-san-jeronimo-14.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d9fed2c0e09f82.jpg
2135,Venta de Townhouse en Valle de los Cedros Monterrey,"$ 1,060,000",3,84,"Valle de los Cedros, Monterrey",https://www.lamudi.com.mx/venta-de-townhouse-en-valle-de-los-cedros-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/41d4ff07add210.jpg
2137,Casa en Venta en Antonio I Villarreal,"$ 2,740,000",6,218,"Antonio I Villarreal, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-antonio-i-villarreal.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/103a26bf73260d.jpg
2139,Casa - Dinastia,"$ 9,700,000",3,290,"Residencial Dinastia, Monterrey",https://www.lamudi.com.mx/casa-dinastia.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b9ef1c4b34149c.jpg
2140,VENTA DE CASA EN SIERRA ALTA MONTERREY CARRETERA NACIONAL.,"$ 26,500,000",3,700,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-sierra-alta-monterrey-carretera-nacional-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/725cc6b31658dc.jpg
2141,Casa en Venta de Lomas de San Francisco,"$ 4,500,000",8,250,"Lomas de San Francisco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-de-lomas-de-san-francisco.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d48f4a5dae1379.jpg
2142,Casa Venta Centro Hidalgo,"$ 8,500,000",3,300,"Hidalgo, Monterrey",https://www.lamudi.com.mx/casa-venta-centro-hidalgo.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f635ab7377e770.jpg
2144,"CASA EN VENTA, CLUB DE GOLF LAS CRUCES, MONTERREY","$ 4,500,000",4,235,"Lomas Del Paseo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-club-de-golf-las-cruces-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8228466b4cdb42.jpg
2145,"Casa en Venta, Monterrey, Nuevo Leon","$ 8,500,000",3,440,"Residencial Bosquencinos, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-nuevo-leon-640.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/92ee0f3369d196.jpg
2146,Casa en Venta en Fraccionamiento Gonzalitos,"$ 4,250,000",6,313,"Gonzalitos, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-fraccionamiento-gonzalitos.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ddbd265645258e.jpg
2147,Casa para remodelar muy buena distribucion,"$ 4,100,000",3,230,"San Jemo, Monterrey",https://www.lamudi.com.mx/casa-para-remodelar-muy-buena-distribucion.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7bab698ac86b70.jpg
2148,Casas en Venta en Obrera,"$ 2,500,000",4,189,"Obrera, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-obrera-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/391df80ce577dd.jpg
2149,Casas en Venta en Cumbres San Agustin,"$ 3,252,000",3,264,"Cumbres San Agustin, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-cumbres-san-agustin-30.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/efbe9efa09c66d.jpg
2150,Venta de Casa en Colonia Roma,"$ 6,000,000",8,552,"Roma, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-colonia-roma.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3fccf161e9d9e5.jpg
2151,Casas en Venta en Cumbres Mediterraneo,"$ 7,500,000",3,385,"Cumbres Mediterraneo, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-cumbres-mediterraneo-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/805a0ae32c33e9.jpg
2152,"CASA EN VENTA, RESIDENCIAL LOS AZULEJOS POR SIERRA ALTA, MONTERREY","$ 12,650,000",3,567,"Hacienda los Encinos, Monterrey",https://www.lamudi.com.mx/casa-en-venta-residencial-los-azulejos-por-sierra-alta-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/959cae00c73aa6.jpg
2153,PREVENTA CASA EN CASTANOS DEL VERGEL . carretera nacional,"$ 7,490,000",3,315,"Lagos del Vergel, Monterrey",https://www.lamudi.com.mx/preventa-casa-en-castanos-del-vergel-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c9df9a87b2aa98.jpg
2154,CASA EN VENTA EN BOSQUES DEL VERGEL ZONA CARRETERA NACIONAL,"$ 8,200,000",3,448,"Privada Residencial Bosques Del Vergel, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-del-vergel-zona-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2636c9635deae7.jpg
2155,Casa Para Remodelar Cerca De Uvm Leones Ruiz Cortines Plazacumbres Costco Sams,"$ 1,500,000",3,300,"Valle Verde 1er Sect, Monterrey",https://www.lamudi.com.mx/casa-para-remodelar-cerca-de-uvm-leones-ruiz-cortines-plazacumbres-costco-sams.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/98b6954e4762ec.jpg
2157,La Herradura Club de Golf -CARRETERA NACIONAL- Casa en Venta Monterrey Zona Sur,"$ 28,900,000",4,840,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/la-herradura-club-de-golf-carretera-nacional-casa-en-venta-monterrey-zona-sur-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/95f73fc5d4a7fc.jpg
2158,"Casa en Venta en Carretera Nacional Privada Santa Anita, 4 Recamaras, Alberca","$ 15,200,000",4,463,"Antigua Hacienda Santa Anita, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carretera-nacional-privada-santa-anita-4-recamaras-alberca.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bac650455793e1.jpg
2159,Casa en Venta RID12168,"$ 1,750,000",3,190,"Villa Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-rid12168.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/221686b45914b5.jpg
2160,Casa en Venta RID12257,"$ 1,700,000",4,136,"Urbivilla Del Rey, Monterrey",https://www.lamudi.com.mx/casa-en-venta-rid12257.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7d6007af3f0d75.jpg
2161,"VENTA.- Los Nogales, carretera Nacional. $5´850,000.00","$ 5,850,000",4,355,"Los Nogales, Monterrey",https://www.lamudi.com.mx/venta-los-nogales-carretera-nacional-5850-000-00.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/117e8e339b11c0.jpg
2162,Casa en Venta Cumbres,"$ 1,900,000",3,138,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-61.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f446ecf09eaee7.jpg
2163,"Casa en venta Carolco Residencial, Carretera Nacional.","$ 7,700,000",3,353,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-carolco-residencial-carretera-nacional-5.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1ce91da6ecf057.jpg
2164,Casa en venta Col. Ancira al Sur de Monterrey,"$ 3,010,000",5,397,"Ancira, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-ancira-al-sur-de-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bc10761a30053e.jpg
2165,"Casa en Venta La Herradura $21,500,000","$ 21,500,000",3,629,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-en-venta-la-herradura-21-500-000.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0726b6029aa250.jpg
2166,"Casa en Venta en Carretera Nacional, Portal del Huajuco - 7176","$ 75,000,000",4,2500,"Portal Del Huajuco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carretera-nacional-portal-del-huajuco-7176.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/08d6235dfae5f0.jpg
2167,"Casa sola en Venta, en Centro, Monterrey","$ 3,000,000",5,126,"Centro, Monterrey",https://www.lamudi.com.mx/casa-sola-en-venta-en-centro-monterrey-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/51cee19a5d7996.jpg
2168,Casa en Venta en Sierra Alta Carretera Nacional,"$ 16,900,000",4,600,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-sierra-alta-carretera-nacional-8.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9a583197465812.jpg
2169,Casas Nuevas en Venta area de la Reserva Cumbres,"$ 2,618,000",3,184,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casas-nuevas-en-venta-area-de-la-reserva-cumbres.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a610cece48ef79.jpg
2170,Casas en Venta en Cumbres 5to Sector,"$ 5,450,000",3,384,"Cumbres, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-cumbres-5to-sector-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/86b6a039d9c801.jpg
2171,"Casa en Venta amueblada, con paneles solares en Colinas del Valle","$ 7,500,000",6,338,"Colinas Del Valle, Monterrey",https://www.lamudi.com.mx/casa-en-venta-amueblada-con-paneles-solares-en-colinas-del-valle.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b820f6040116e6.jpg
2172,CASA EN VENTA CUMBRES PUERTA DE HIERRO,"$ 3,155,000",3,207,"Puerta de Hierro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-puerta-de-hierro-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/73f0c33b7e67b3.jpg
2173,CASA EN VENTA CUMBRES ELITE,"$ 10,800,000",3,600,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-elite-28.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d4d84991bc7ba1.jpg
2174,CASA EN VENTA CAROLCO,"$ 9,200,000",4,468,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-carolco-28.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4cdf6a2719ad21.jpg
2175,Casas en Venta en Obrerista,"$ 1,250,000",3,140,"Obrerista, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-obrerista.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/80654fedaf02a0.jpg
2176,Casa en venta Col. Cumbres Allegro Sector Atla,"$ 3,800,000",3,223,"Cumbre Alta, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-cumbres-allegro-sector-atla.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f8e25018b6c40f.jpg
2177,CASA EN ZONA CUMBRES,"$ 4,870,000",3,307,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-zona-cumbres-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bade8b83da0965.jpg
2178,"PRO5104 Casas en Venta, Bosques de Vistancia en Monterrey","$ 7,400,000",3,315,"Vistancia, Monterrey",https://www.lamudi.com.mx/pro5104-casas-en-venta-bosques-de-vistancia-en-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a3539733b07160.jpg
2179,Terreno y Casa a Unas Cuadras Morones Prieto,"$ 2,200,000",3,322,"Independencia, Monterrey",https://www.lamudi.com.mx/terreno-y-casa-a-unas-cuadras-morones-prieto-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/18135fecb3b2c5.jpg
2180,CASA EN VENTA EN CAROLCO,"$ 9,750,000",3,400,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carolco-64.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3744aacb7d8b56.jpg
2181,Bonita Casa con Paneles Solares en Puerta de Hierro,"$ 2,600,000",4,161,"Puerta de Hierro, Monterrey",https://www.lamudi.com.mx/bonita-casa-con-paneles-solares-en-puerta-de-hierro.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/43fd4f9cdb70da.jpg
2182,CASA EN VENTA EN CUMBRES 2DO SECTOR,"$ 4,550,000",3,186,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cumbres-2do-sector-17.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e1ec23ef31db53.jpg
2183,CASA EN VENTA EN MITRAS CENTRO,"$ 2,750,000",5,356,"Mitras Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-mitras-centro-24.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3c408a26b74536.jpg
2184,RESIDENCIA EN VENTA EN JARDINES DE VALLE ALTO,"$ 16,900,000",3,676,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/residencia-en-venta-en-jardines-de-valle-alto.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2058f139ff953f.jpg
2185,Casa en Venta en Cerradas de Cumbres Monterrey,"$ 2,900,000",2,172,"Cerradas Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cerradas-de-cumbres-monterrey-10.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/18de890d78d9d8.jpg
2186,"CASA EN VENTA BARRIO DEL PARQUE, solidaridad MONTERREY","$ 1,500,000",3,162,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-barrio-del-parque-solidaridad-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/65f939952adf3b.jpg
2187,"Casa en Venta, Monterrey, Nuevo Leon","$ 7,445,000",4,425,"Colinas Del Valle, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-nuevo-leon-280.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b4fe752ad8b8de.jpg
2188,CASA NUEVA LLAVE EN MANIO - CAROLCO zona Carretera Nacional Monterrey - llave e,"$ 10,500,000",3,600,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-nueva-llave-en-manio-carolco-zona-carretera-nacional-monterrey-llave-e.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e7f1796617f3c8.jpg
2189,Casa en Venta en Residencial Vistalta (LJGC),"$ 5,750,000",3,350,"Vistalta 1er Sector, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-residencial-vistalta-ljgc-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0210279ec82418.jpg
2190,Casa en Brisas,"$ 6,550,000",3,310,"Las Brisas, Monterrey",https://www.lamudi.com.mx/casa-en-brisas-9.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0e315b0e88ce5e.jpg
2191,Casa en Venta en Bosques de Vistancias - Fracc. Privado - Zona Sur y Carretera Nacion...,"$ 6,400,000",3,310,"Vistancia, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-de-vistancias-fracc-privado-zona-sur-y-carretera-nacional-ljgc-aah-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5aa4e8a8474fa5.jpg
2192,"Casa en venta, pedregal cumbres, Monterrey, Nuevo leon","$ 2,200,000",3,104,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-pedregal-cumbres-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/912536db24870e.jpg
2193,CASA EN VENTA COLINAS DEL VALLE,"$ 7,350,000",3,391,"Colinas Del Valle, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colinas-del-valle-33.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0f6c3ff624dbfe.jpg
2194,Casa en Venta Jardin Espanol Ideal para Inversionista,"$ 3,000,000",4,179,"Jardin Espanol, Monterrey",https://www.lamudi.com.mx/casa-en-venta-jardin-espanol-ideal-para-inversionista.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b7871935b8a41a.jpg
2196,CASA EN VENTA PEDREGAL DE LA SILLA ZONA MONTERREY SUR,"$ 4,280,000",3,300,"Pedregal La Silla, Monterrey",https://www.lamudi.com.mx/casa-en-venta-pedregal-de-la-silla-zona-monterrey-sur.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1a0fb60d575fd3.jpg
